"","id","state","city","lat","long"
"1789",1789,"CA","Fremont,",36.778261,-119.417932
"1790",1790,NA,NA,NA,NA
"1791",1791,"IL","Chicago,",40.633125,-89.398528
"1792",1792,"IN","Indianapolis,",40.551217,-85.602364
"1793",1793,"MN","Minneapolis,",46.729553,-94.6859
"1794",1794,"PA","Pittsburgh,",41.203322,-77.194525
"1795",1795,"NJ","Bank,",40.058324,-74.405661
"1796",1796,"MD","Bowie,",39.045755,-76.641271
"1797",1797,"MN","Prairie,",46.729553,-94.6859
"1798",1798,NA,NA,NA,NA
"1799",1799,"NY","Brooklyn,",43.299428,-74.217933
"1800",1800,NA,NA,NA,NA
"1801",1801,"AZ","empe,",34.048928,-111.093731
"1802",1802,NA,NA,NA,NA
"1803",1803,"NY","Brooklyn,",43.299428,-74.217933
"1804",1804,"NY","Webster,",43.299428,-74.217933
"1805",1805,"NY","Brooklyn,",43.299428,-74.217933
"1806",1806,"DE","Newark,",38.910832,-75.52767
"1807",1807,NA,NA,NA,NA
"1808",1808,NA,NA,NA,NA
"1809",1809,NA,NA,NA,NA
"1810",1810,"NY","York,",43.299428,-74.217933
"1811",1811,"CA","Fremont,",36.778261,-119.417932
"1812",1812,NA,NA,NA,NA
"1813",1813,"CA","Alto,",36.778261,-119.417932
"1814",1814,"PA","Philadelphia,",41.203322,-77.194525
"1815",1815,"NY","Consultant",43.299428,-74.217933
"1816",1816,"GA","Atlanta,",32.157435,-82.907123
"1817",1817,"MA","Boston,",42.407211,-71.382437
"1818",1818,"MA","Waltham,",42.407211,-71.382437
"1819",1819,"CA","Sacramento,",36.778261,-119.417932
"1820",1820,"IL","Chicago,",40.633125,-89.398528
"1821",1821,NA,NA,NA,NA
"1822",1822,"NJ","Edison,",40.058324,-74.405661
"1823",1823,"IA","Rapids,",41.878003,-93.097702
"1824",1824,"CA","View,",36.778261,-119.417932
"1825",1825,NA,NA,NA,NA
"1826",1826,NA,NA,NA,NA
"1827",1827,"MS","as",32.354668,-89.398528
"1828",1828,"CA","Diego,",36.778261,-119.417932
"1829",1829,"NY","York,",43.299428,-74.217933
"1830",1830,"MN","Minneapolis,",46.729553,-94.6859
"1831",1831,NA,NA,NA,NA
"1832",1832,NA,NA,NA,NA
"1833",1833,NA,NA,NA,NA
"1834",1834,"NY","York,",43.299428,-74.217933
"1835",1835,"VA","Chantilly,",37.431573,-78.656894
"1836",1836,"MD","Annapolis,",39.045755,-76.641271
"1837",1837,"KS","Wichita,",39.011902,-98.484246
"1838",1838,NA,NA,NA,NA
"1839",1839,"CA","CCJPA,",36.778261,-119.417932
"1840",1840,"ID","order",44.068202,-114.742041
"1841",1841,"CA","Intern",36.778261,-119.417932
"1842",1842,"PA","Pittsburgh,",41.203322,-77.194525
"1843",1843,"VA","Reston,",37.431573,-78.656894
"1844",1844,NA,NA,NA,NA
"1845",1845,"MA","Boston,",42.407211,-71.382437
"1846",1846,NA,NA,NA,NA
"1847",1847,"CA","Irwin,",36.778261,-119.417932
"1848",1848,"NY","Poughkeepsie,",43.299428,-74.217933
"1849",1849,"OR","Portland,",43.804133,-120.554201
"1850",1850,"CA","Gatos,",36.778261,-119.417932
"1851",1851,"DE","Developer",38.910832,-75.52767
"1852",1852,NA,NA,NA,NA
"1853",1853,"CA","Francisco,",36.778261,-119.417932
"1854",1854,"NY","York,",43.299428,-74.217933
"1855",1855,"NY","York,",43.299428,-74.217933
"1856",1856,NA,NA,NA,NA
"1857",1857,"CA","Alto,",36.778261,-119.417932
"1858",1858,NA,NA,NA,NA
"1859",1859,NA,NA,NA,NA
"1860",1860,"NJ","Newark,",40.058324,-74.405661
"1861",1861,NA,NA,NA,NA
"1862",1862,NA,NA,NA,NA
"1863",1863,"MN","Minneapolis,",46.729553,-94.6859
"1864",1864,NA,NA,NA,NA
"1865",1865,"MN","Bloomington,",46.729553,-94.6859
"1866",1866,"CA","Jose,",36.778261,-119.417932
"1867",1867,NA,NA,NA,NA
"1868",1868,"MA","Cambridge,",42.407211,-71.382437
"1869",1869,NA,NA,NA,NA
"1870",1870,NA,NA,NA,NA
"1871",1871,"OR","Albany,",43.804133,-120.554201
"1872",1872,"NY","York,",43.299428,-74.217933
"1873",1873,NA,NA,NA,NA
"1874",1874,NA,NA,NA,NA
"1875",1875,NA,NA,NA,NA
"1876",1876,"IL","Chicago,",40.633125,-89.398528
"1877",1877,"MD","Valley,",39.045755,-76.641271
"1878",1878,"NJ","Cranbury,",40.058324,-74.405661
"1879",1879,"FL","Jacksonville,",27.664827,-81.515754
"1880",1880,"NY","York,",43.299428,-74.217933
"1881",1881,NA,NA,NA,NA
"1882",1882,"MN","Minneapolis,",46.729553,-94.6859
"1883",1883,"CO","Boulder,",39.550051,-105.782067
"1884",1884,NA,NA,NA,NA
"1885",1885,NA,NA,NA,NA
"1886",1886,"CA","Sunnyvale,",36.778261,-119.417932
"1887",1887,NA,NA,NA,NA
"1888",1888,NA,NA,NA,NA
"1889",1889,NA,NA,NA,NA
"1890",1890,"MD","Rockville,",39.045755,-76.641271
"1891",1891,"IN","Bedford,",40.551217,-85.602364
"1892",1892,"CA","Cupertino,",36.778261,-119.417932
"1893",1893,"NY","York,",43.299428,-74.217933
"1894",1894,"MA","Boston,",42.407211,-71.382437
"1895",1895,"FL","Petersburg,",27.664827,-81.515754
"1896",1896,NA,NA,NA,NA
"1897",1897,"ND","Forks,",47.551493,-101.002012
"1898",1898,"PA","Harrisburg,",41.203322,-77.194525
"1899",1899,"VA","Richmond,",37.431573,-78.656894
"1900",1900,NA,NA,NA,NA
"1901",1901,NA,NA,NA,NA
"1902",1902,"MS","NE,",32.354668,-89.398528
"1903",1903,NA,NA,NA,NA
"1904",1904,"CA","Sunnyvale,",36.778261,-119.417932
"1905",1905,NA,NA,NA,NA
"1906",1906,NA,NA,NA,NA
"1907",1907,NA,NA,NA,NA
"1908",1908,NA,NA,NA,NA
"1909",1909,"GA","Atlanta,",32.157435,-82.907123
"1910",1910,"CA","Clara,",36.778261,-119.417932
"1911",1911,"CA","Alto,",36.778261,-119.417932
